14863,places,places,1,2.4138728189596E-131
14863,topics,places,0,2.4138728189596E-131
14863,topics,places,0,2.4138728189596E-131
14864,places,places,1,1.20451677823966E-146
14865,topics,places,0,6.00513981503889E-29
14865,places,places,1,6.00513981503889E-29
14866,places,places,1,3.46871029774138E-18
14866,places,places,1,3.46871029774138E-18
14867,places,places,1,5.98540870694463E-52
14867,topics,places,0,5.98540870694463E-52
14868,places,places,1,1.29524956412766E-25
14869,places,places,1,4.84991903863744E-219
14870,places,places,1,2.1055659811264E-40
14870,places,places,1,2.1055659811264E-40
14870,places,places,1,2.1055659811264E-40
14870,places,places,1,2.1055659811264E-40
14871,places,places,1,2.56956971087264E-35
14872,topics,places,0,9.83344114549297E-69
14872,places,places,1,9.83344114549297E-69
14873,topics,places,0,2.46788327920096E-69
14873,places,places,1,2.46788327920096E-69
14874,places,places,1,1.43962068038894E-248
14875,topics,places,0,1.27340974185358E-42
14875,places,places,1,1.27340974185358E-42
14876,topics,places,0,6.9401614563633E-19
14876,places,places,1,6.9401614563633E-19
14877,places,places,1,3.66250547678583E-41
14877,places,places,1,3.66250547678583E-41
14877,orgs,places,0,3.66250547678583E-41
14877,places,places,1,3.66250547678583E-41
14877,topics,places,0,3.66250547678583E-41
14877,places,places,1,3.66250547678583E-41
14878,places,places,1,2.22502198908446E-143
14879,places,places,1,3.31967863574659E-42
14879,places,places,1,3.31967863574659E-42
14880,places,places,1,2.81345371172876E-139
14881,places,places,1,3.64065870158753E-92
14881,topics,places,0,3.64065870158753E-92
14881,places,places,1,3.64065870158753E-92
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,places,places,1,1.21037141258165E-41
14882,topics,places,0,1.21037141258165E-41
14883,places,places,1,2.7842762345738E-142
14884,places,places,1,2.55185917821555E-29
14885,places,places,1,5.71392827759263E-49
14885,topics,places,0,5.71392827759263E-49
14885,orgs,places,0,5.71392827759263E-49
14886,topics,places,0,6.07511863765131E-12
14886,places,places,1,6.07511863765131E-12
14887,places,places,1,1.00754326600893E-32
14887,places,places,1,1.00754326600893E-32
14888,topics,places,0,2.61997645184485E-102
14888,places,places,1,2.61997645184485E-102
14889,places,places,1,5.12394060485281E-72
14889,places,places,1,5.12394060485281E-72
14890,places,unknown,0,9.88131291682493E-324
14890,places,unknown,0,9.88131291682493E-324
14890,places,unknown,0,9.88131291682493E-324
14890,topics,unknown,0,9.88131291682493E-324
14890,topics,unknown,0,9.88131291682493E-324
14890,places,unknown,0,9.88131291682493E-324
14890,places,unknown,0,9.88131291682493E-324
14890,people,unknown,0,9.88131291682493E-324
14891,places,unknown,0,9.88131291682493E-324
14891,topics,unknown,0,9.88131291682493E-324
14891,topics,unknown,0,9.88131291682493E-324
14892,topics,topics,1,2.87332784086769E-92
14892,topics,topics,1,2.87332784086769E-92
14892,topics,topics,1,2.87332784086769E-92
14892,places,topics,0,2.87332784086769E-92
14892,topics,topics,1,2.87332784086769E-92
14892,topics,topics,1,2.87332784086769E-92
14893,places,places,1,4.05542888108503E-99
14894,places,places,1,1.06632445402719E-109
14894,places,places,1,1.06632445402719E-109
14895,places,places,1,8.0780627288712E-72
14896,places,places,1,5.96086110406817E-27
14897,places,places,1,7.55533435589676E-35
14898,places,places,1,6.11659449388022E-14
14900,topics,places,0,3.91199118347753E-68
14900,places,places,1,3.91199118347753E-68
14900,places,places,1,3.91199118347753E-68
14901,places,places,1,1.29524956412766E-25
14902,places,places,1,2.56956971087264E-35
14903,topics,places,0,2.24021340220888E-12
14903,places,places,1,2.24021340220888E-12
14904,places,places,1,8.2471717394752E-118
14904,topics,places,0,8.2471717394752E-118
14904,places,places,1,8.2471717394752E-118
14905,places,places,1,2.47926587985995E-52
14905,people,places,0,2.47926587985995E-52
14906,places,places,1,9.74877745986151E-63
14907,topics,places,0,2.42662897756865E-59
14907,places,places,1,2.42662897756865E-59
14908,places,places,1,6.21895018110686E-58
14909,topics,places,0,1.19891363424928E-54
14909,places,places,1,1.19891363424928E-54
14909,places,places,1,1.19891363424928E-54
14910,places,places,1,5.29001988027133E-15
14911,topics,places,0,3.27246481546477E-110
14911,places,places,1,3.27246481546477E-110
14912,places,places,1,3.64065870158753E-92
14912,topics,places,0,3.64065870158753E-92
14912,places,places,1,3.64065870158753E-92
14913,topics,places,0,3.45054865490424E-42
14913,topics,places,0,3.45054865490424E-42
14913,places,places,1,3.45054865490424E-42
14913,topics,places,0,3.45054865490424E-42
14914,places,places,1,2.90353396862752E-88
14914,places,places,1,2.90353396862752E-88
14914,people,places,0,2.90353396862752E-88
14915,places,places,1,1.56731509675862E-53
14916,places,places,1,7.31208480271809E-89
14917,places,places,1,2.43266242199219E-55
14917,places,places,1,2.43266242199219E-55
14918,places,places,1,2.86014929371845E-19
14918,topics,places,0,2.86014929371845E-19
14919,places,topics,0,1.04364026773065E-27
14919,topics,topics,1,1.04364026773065E-27
14919,topics,topics,1,1.04364026773065E-27
14920,places,places,1,6.03938420420827E-28
14921,topics,unknown,0,9.88131291682493E-324
14921,places,unknown,0,9.88131291682493E-324
14922,topics,topics,1,1.0008286945616E-92
14922,places,topics,0,1.0008286945616E-92
14923,places,places,1,1.01380522632019E-34
14923,topics,places,0,1.01380522632019E-34
14923,orgs,places,0,1.01380522632019E-34
14924,places,places,1,6.68260757753269E-42
14924,places,places,1,6.68260757753269E-42
14925,places,places,1,2.8465202896863E-35
14925,places,places,1,2.8465202896863E-35
14926,topics,places,0,8.92237619562281E-36
14926,places,places,1,8.92237619562281E-36
14927,places,places,1,4.98904131897772E-39
14928,places,places,1,4.15847946423819E-84
14928,topics,places,0,4.15847946423819E-84
14929,places,places,1,9.11337373355972E-43
14930,topics,places,0,3.00026922565504E-12
14930,places,places,1,3.00026922565504E-12
14931,places,places,1,1.63936420435064E-192
14931,topics,places,0,1.63936420435064E-192
14931,places,places,1,1.63936420435064E-192
14931,topics,places,0,1.63936420435064E-192
14931,people,places,0,1.63936420435064E-192
14932,places,places,1,3.4652503720891E-60
14932,topics,places,0,3.4652503720891E-60
14933,places,places,1,5.39910868673851E-53
14933,topics,places,0,5.39910868673851E-53
14935,places,places,1,3.27560350640453E-78
14936,places,places,1,6.95023982158955E-85
14937,places,places,1,1.27736761865884E-110
14938,places,places,1,5.42985581997295E-169
14939,places,places,1,4.47628562243887E-89
14939,places,places,1,4.47628562243887E-89
14939,places,places,1,4.47628562243887E-89
14940,places,places,1,9.4766466312293E-36
14940,orgs,places,0,9.4766466312293E-36
14941,places,places,1,3.63685765018556E-54
14941,topics,places,0,3.63685765018556E-54
14941,places,places,1,3.63685765018556E-54
14942,places,places,1,1.98619124966948E-265
14942,places,places,1,1.98619124966948E-265
14942,places,places,1,1.98619124966948E-265
14942,places,places,1,1.98619124966948E-265
14942,places,places,1,1.98619124966948E-265
14942,orgs,places,0,1.98619124966948E-265
14942,places,places,1,1.98619124966948E-265
14944,places,places,1,3.10657016240964E-154
14944,places,places,1,3.10657016240964E-154
14944,exchanges,places,0,3.10657016240964E-154
14946,places,places,1,1.83606027691228E-33
14947,places,places,1,3.04602303682793E-18
14948,places,places,1,2.2359406639941E-32
14949,places,places,1,1.36372926033259E-55
14949,topics,places,0,1.36372926033259E-55
14950,places,places,1,1.22970497010612E-67
14950,places,places,1,1.22970497010612E-67
14951,places,places,1,4.18185570193083E-48
14951,places,places,1,4.18185570193083E-48
14951,topics,places,0,4.18185570193083E-48
14952,places,places,1,2.73434344641549E-90
14953,places,places,1,1.32164521801919E-67
14955,places,places,1,1.34550155577454E-33
14956,places,places,1,3.53767732881848E-222
14957,topics,places,0,1.52458387200181E-95
14957,places,places,1,1.52458387200181E-95
14959,topics,places,0,9.79605257173825E-121
14959,places,places,1,9.79605257173825E-121
14961,places,places,1,1.84552370888945E-77
14964,places,topics,0,8.07239833186293E-32
14964,topics,topics,1,8.07239833186293E-32
14964,topics,topics,1,8.07239833186293E-32
14966,places,places,1,8.6143582894263E-32
14967,places,places,1,4.59584636039143E-20
14967,topics,places,0,4.59584636039143E-20
14972,places,places,1,1.8548180622982E-26
14973,places,places,1,6.73019270467937E-20
14974,places,topics,0,5.06247523869838E-18
14974,topics,topics,1,5.06247523869838E-18
14975,places,places,1,4.76596291034505E-43
14975,topics,places,0,4.76596291034505E-43
14976,places,places,1,7.59824645454804E-73
14977,places,places,1,2.98450070150756E-67
14978,places,places,1,9.03774498122485E-43
14978,topics,places,0,9.03774498122485E-43
14979,places,places,1,3.16553261280445E-17
14980,places,places,1,5.97096706734267E-49
14982,places,places,1,4.94504105973883E-225
14982,topics,places,0,4.94504105973883E-225
14984,places,places,1,1.74605033466789E-75
14984,topics,places,0,1.74605033466789E-75
14984,places,places,1,1.74605033466789E-75
14987,places,places,1,2.4543045909284E-138
14987,topics,places,0,2.4543045909284E-138
14987,places,places,1,2.4543045909284E-138
14987,people,places,0,2.4543045909284E-138
14988,places,places,1,8.83527687362407E-55
14988,places,places,1,8.83527687362407E-55
14988,places,places,1,8.83527687362407E-55
14988,places,places,1,8.83527687362407E-55
14988,topics,places,0,8.83527687362407E-55
14988,orgs,places,0,8.83527687362407E-55
14988,places,places,1,8.83527687362407E-55
14988,places,places,1,8.83527687362407E-55
14990,places,places,1,1.20302628969985E-36
14992,places,places,1,3.88435547662861E-08
14993,places,places,1,1.02689451473352E-55
14993,topics,places,0,1.02689451473352E-55
14994,places,places,1,1.79699150602894E-48
14996,places,places,1,6.40777799065226E-20
14997,places,places,1,1.37445326077145E-52
14999,places,places,1,3.1273405251015E-56
15001,places,places,1,1.14863152042376E-12
15001,topics,places,0,1.14863152042376E-12
15003,places,places,1,1.71493711158885E-24
15004,topics,places,0,5.61324780887897E-28
15004,places,places,1,5.61324780887897E-28
15005,places,places,1,1.66358377468271E-45
15005,topics,places,0,1.66358377468271E-45
15007,places,places,1,4.2459409578454E-20
15008,places,places,1,2.06380232774954E-14
15009,places,places,1,7.61596572706583E-13
15010,places,places,1,6.00572835550452E-37
15010,exchanges,places,0,6.00572835550452E-37
15013,topics,places,0,1.25477440447261E-82
15013,places,places,1,1.25477440447261E-82
15014,places,places,1,1.93196755205266E-161
15015,exchanges,places,0,2.4069608502473E-39
15015,places,places,1,2.4069608502473E-39
15017,places,places,1,1.80096425427154E-36
15017,places,places,1,1.80096425427154E-36
15017,places,places,1,1.80096425427154E-36
15017,topics,places,0,1.80096425427154E-36
15017,orgs,places,0,1.80096425427154E-36
15017,places,places,1,1.80096425427154E-36
15017,places,places,1,1.80096425427154E-36
15018,places,places,1,5.69285093257267E-46
15019,places,places,1,1.0898762880308E-27
15020,topics,places,0,2.9553364305562E-111
15020,places,places,1,2.9553364305562E-111
15021,places,places,1,1.14272195435314E-34
15022,places,places,1,1.14272195435314E-34
15024,places,places,1,3.94130552905413E-29
15024,topics,places,0,3.94130552905413E-29
15025,places,places,1,3.82142164270094E-38
15029,places,places,1,3.62867264381508E-23
15029,topics,places,0,3.62867264381508E-23
15030,places,places,1,8.62650337946071E-12
15030,places,places,1,8.62650337946071E-12
15031,places,places,1,1.24216638086764E-58
15031,topics,places,0,1.24216638086764E-58
15033,topics,places,0,3.28985556653206E-55
15033,topics,places,0,3.28985556653206E-55
15033,places,places,1,3.28985556653206E-55
15033,orgs,places,0,3.28985556653206E-55
15034,places,places,1,5.14188620781876E-34
15035,places,places,1,1.24523368748297E-34
15036,places,places,1,1.01455803723208E-35
15037,places,places,1,1.52156670161464E-24
15037,topics,places,0,1.52156670161464E-24
15038,places,topics,0,1.99870767325348E-26
15038,topics,topics,1,1.99870767325348E-26
15040,places,places,1,5.06715661986805E-284
15041,places,places,1,1.33647140258425E-210
15042,places,places,1,8.5340282466211E-29
15043,topics,topics,1,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15043,places,topics,0,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15043,topics,topics,1,1.54544770694633E-161
15045,topics,places,0,1.10454120405523E-62
15045,places,places,1,1.10454120405523E-62
15047,places,places,1,3.88399725048146E-44
15048,places,places,1,8.16384979998526E-106
15048,topics,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15048,people,places,0,8.16384979998526E-106
15049,places,topics,0,1.72488004963078E-58
15049,topics,topics,1,1.72488004963078E-58
15050,places,places,1,2.14732792386018E-08
15051,places,places,1,3.1163091062818E-08
15052,places,places,1,2.10216175080727E-26
15052,topics,places,0,2.10216175080727E-26
15054,places,places,1,6.48734918503637E-48
15055,places,places,1,5.47225177675503E-58
15055,topics,places,0,5.47225177675503E-58
15057,places,places,1,3.5686890421244E-69
15058,places,places,1,2.54020001706256E-64
15058,orgs,places,0,2.54020001706256E-64
15059,places,places,1,1.22101155829126E-31
15060,places,places,1,6.70518479273651E-49
15060,topics,places,0,6.70518479273651E-49
15061,places,places,1,4.6376378327142E-21
15061,topics,places,0,4.6376378327142E-21
15063,topics,unknown,0,9.88131291682493E-324
15063,places,unknown,0,9.88131291682493E-324
15063,topics,unknown,0,9.88131291682493E-324
15063,topics,unknown,0,9.88131291682493E-324
15063,topics,unknown,0,9.88131291682493E-324
15064,places,places,1,8.04922881285712E-05
15066,places,places,1,3.12024838808209E-51
15068,places,places,1,2.8323479415865E-23
15071,places,topics,0,1.36435304446628E-21
15072,places,places,1,1.01637699345167E-64
15073,places,places,1,3.22645597233712E-106
15075,places,places,1,6.11745279770729E-68
15076,places,places,1,9.16883767042383E-77
15080,places,places,1,1.03084571481967E-84
15081,places,places,1,4.77717977513344E-42
15083,places,places,1,5.71247978065759E-28
15084,places,places,1,1.95788626575436E-95
15085,places,places,1,1.12291443136015E-29
15086,places,places,1,3.0289958477065E-39
15087,places,places,1,6.02906067411156E-23
15088,places,places,1,1.00174608726772E-40
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15089,places,places,1,5.89952371313296E-113
15091,topics,places,0,1.19916186599573E-100
15091,places,places,1,1.19916186599573E-100
15093,places,places,1,9.21432178593904E-38
15093,topics,places,0,9.21432178593904E-38
15095,places,places,1,1.01594767651623E-106
15095,topics,places,0,1.01594767651623E-106
15095,places,places,1,1.01594767651623E-106
15095,places,places,1,1.01594767651623E-106
15095,places,places,1,1.01594767651623E-106
15096,places,places,1,7.74773699327888E-17
15096,topics,places,0,7.74773699327888E-17
15097,places,places,1,1.4022396379424E-27
15097,topics,places,0,1.4022396379424E-27
15097,topics,places,0,1.4022396379424E-27
15097,places,places,1,1.4022396379424E-27
15098,places,places,1,3.30315320700742E-41
15099,places,places,1,1.11190341533875E-23
15100,places,places,1,6.72949560497024E-46
15101,places,places,1,9.45256276256911E-15
15102,places,places,1,7.10579113020598E-65
15103,places,places,1,1.40639029417405E-141
15103,topics,places,0,1.40639029417405E-141
15103,places,places,1,1.40639029417405E-141
15105,places,places,1,1.11639404422437E-33
15106,topics,places,0,8.1672055742047E-105
15106,topics,places,0,8.1672055742047E-105
15106,topics,places,0,8.1672055742047E-105
15106,topics,places,0,8.1672055742047E-105
15106,places,places,1,8.1672055742047E-105
15107,places,places,1,1.78238077881817E-40
15107,topics,places,0,1.78238077881817E-40
15108,places,places,1,8.25366785291584E-36
15110,topics,places,0,6.22619151847785E-102
15110,places,places,1,6.22619151847785E-102
15110,exchanges,places,0,6.22619151847785E-102
15110,exchanges,places,0,6.22619151847785E-102
15111,places,places,1,9.73205965936204E-20
15111,topics,places,0,9.73205965936204E-20
15112,places,places,1,5.58133350713084E-66
15112,topics,places,0,5.58133350713084E-66
15112,exchanges,places,0,5.58133350713084E-66
15113,places,places,1,4.75341868444301E-22
15114,places,places,1,3.08531458418137E-118
15115,places,places,1,1.68655920544975E-46
15116,places,places,1,4.50670434227343E-23
15119,places,places,1,2.3380079981729E-11
15119,topics,places,0,2.3380079981729E-11
15120,places,topics,0,4.12801413644625E-10
15120,topics,topics,1,4.12801413644625E-10
15121,places,places,1,1.0704517423376E-76
15121,topics,places,0,1.0704517423376E-76
15121,places,places,1,1.0704517423376E-76
15122,places,places,1,2.49126846692891E-35
15122,topics,places,0,2.49126846692891E-35
15123,places,places,1,1.01619772637434E-62
15123,people,places,0,1.01619772637434E-62
15123,people,places,0,1.01619772637434E-62
15125,places,places,1,7.64456995435738E-96
15127,places,places,1,1.07779607105799E-39
15128,places,places,1,9.81174376418051E-48
15128,topics,places,0,9.81174376418051E-48
15129,places,topics,0,3.89275294404292E-14
15129,topics,topics,1,3.89275294404292E-14
15129,places,topics,0,3.89275294404292E-14
15129,topics,topics,1,3.89275294404292E-14
15131,places,places,1,4.31996178817327E-15
15132,places,places,1,6.49621265432785E-27
15132,topics,places,0,6.49621265432785E-27
15132,topics,places,0,6.49621265432785E-27
15132,places,places,1,6.49621265432785E-27
15133,places,places,1,2.27999418651689E-52
15134,places,places,1,2.58628562956188E-53
15134,places,places,1,2.58628562956188E-53
15135,places,places,1,1.98395279113523E-23
15137,places,places,1,4.05491807505999E-47
15138,places,places,1,1.82737969783444E-07
15138,topics,places,0,1.82737969783444E-07
15139,places,places,1,2.39108802662749E-148
15139,exchanges,places,0,2.39108802662749E-148
15140,places,places,1,4.92325032155075E-106
15142,places,places,1,3.79487396352461E-112
15142,places,places,1,3.79487396352461E-112
15142,places,places,1,3.79487396352461E-112
15143,places,places,1,2.08203400931995E-15
15146,topics,places,0,3.28743839696928E-48
15146,places,places,1,3.28743839696928E-48
15147,places,places,1,7.49398503409324E-18
15149,places,places,1,1.22263637037846E-270
15149,topics,places,0,1.22263637037846E-270
15151,places,places,1,2.99221987692633E-26
15154,places,places,1,5.69404320719517E-192
15154,topics,places,0,5.69404320719517E-192
15154,places,places,1,5.69404320719517E-192
15155,places,places,1,1.5024657943038E-14
15156,places,places,1,6.6618985842558E-56
15156,topics,places,0,6.6618985842558E-56
15158,places,places,1,1.71355872618939E-57
15159,places,places,1,2.45303364310632E-80
15160,places,places,1,5.55394269042546E-143
15161,places,places,1,2.02511771717608E-24
15161,topics,places,0,2.02511771717608E-24
15162,places,places,1,1.99131212256562E-51
15162,topics,places,0,1.99131212256562E-51
15163,places,places,1,4.86193533897771E-46
15164,places,places,1,8.77538784671787E-30
15165,places,places,1,3.19491523842775E-40
15166,places,places,1,1.75813914376798E-80
15167,places,places,1,4.59261196331067E-12
15168,places,places,1,1.20480674252367E-33
15169,places,places,1,2.19965088182186E-53
15170,places,places,1,4.48449496704901E-15
15170,exchanges,places,0,4.48449496704901E-15
15171,places,places,1,7.86141977226918E-51
15171,topics,places,0,7.86141977226918E-51
15171,places,places,1,7.86141977226918E-51
15173,places,places,1,2.09024327135396E-54
15174,places,places,1,3.98694416063347E-09
15176,places,places,1,1.15308270183405E-48
15177,places,places,1,2.23410358737305E-21
15178,places,places,1,7.72642936101841E-53
15179,places,places,1,5.86747652646277E-41
15179,topics,places,0,5.86747652646277E-41
15181,places,places,1,1.05314062974527E-75
15182,places,places,1,5.99552144408396E-13
15182,places,places,1,5.99552144408396E-13
15183,places,places,1,1.73406763246483E-28
15184,places,places,1,2.15298162220769E-17
15186,places,places,1,1.6909062103101E-70
15186,places,places,1,1.6909062103101E-70
15187,places,places,1,1.90086027467855E-109
15191,places,places,1,1.22279951292264E-61
15192,places,places,1,3.25276777301723E-36
15193,places,places,1,4.40385357189353E-10
15193,topics,places,0,4.40385357189353E-10
15194,topics,places,0,9.05754347279144E-218
15194,places,places,1,9.05754347279144E-218
15195,places,places,1,1.33336183563958E-32
15196,places,places,1,2.9022381898523E-25
15198,topics,places,0,1.92200864210273E-63
15198,places,places,1,1.92200864210273E-63
15200,topics,places,0,1.36262616680051E-120
15200,places,places,1,1.36262616680051E-120
15200,places,places,1,1.36262616680051E-120
15202,places,unknown,0,9.88131291682493E-324
15203,places,places,1,1.02630059413995E-58
15204,places,places,1,1.61727102237383E-16
15204,topics,places,0,1.61727102237383E-16
15206,places,places,1,3.59809321695156E-98
15206,places,places,1,3.59809321695156E-98
15206,orgs,places,0,3.59809321695156E-98
15206,topics,places,0,3.59809321695156E-98
15209,places,places,1,6.48700201738026E-05
15210,places,places,1,4.85635683220315E-29
15210,topics,places,0,4.85635683220315E-29
15212,places,places,1,4.63632109212476E-83
15212,topics,places,0,4.63632109212476E-83
15212,topics,places,0,4.63632109212476E-83
15212,topics,places,0,4.63632109212476E-83
15213,places,places,1,1.39167651777017E-147
15213,topics,places,0,1.39167651777017E-147
15214,places,places,1,2.80448402536993E-101
15215,places,places,1,8.3898516114475E-15
15216,places,places,1,7.63347213422223E-43
15217,places,places,1,5.42683525297825E-29
15217,topics,places,0,5.42683525297825E-29
15217,places,places,1,5.42683525297825E-29
15218,places,places,1,1.8504611881499E-118
15219,places,places,1,1.01563789710024E-82
15219,orgs,places,0,1.01563789710024E-82
15219,topics,places,0,1.01563789710024E-82
15219,orgs,places,0,1.01563789710024E-82
15220,topics,places,0,1.21674278030837E-48
15220,places,places,1,1.21674278030837E-48
15223,places,places,1,5.60707163801953E-71
15223,topics,places,0,5.60707163801953E-71
15223,places,places,1,5.60707163801953E-71
15224,places,places,1,8.80969248859325E-125
15224,orgs,places,0,8.80969248859325E-125
15225,places,places,1,3.91263386719739E-23
15226,places,places,1,1.65407518037389E-66
15226,topics,places,0,1.65407518037389E-66
15227,places,places,1,7.61214572828707E-71
15227,topics,places,0,7.61214572828707E-71
15227,places,places,1,7.61214572828707E-71
15227,places,places,1,7.61214572828707E-71
15228,places,places,1,1.5091972289417E-36
15230,topics,places,0,1.24895816948164E-146
15230,places,places,1,1.24895816948164E-146
15230,places,places,1,1.24895816948164E-146
15232,places,places,1,1.40019283855031E-45
15234,places,places,1,1.51752381564299E-33
15234,topics,places,0,1.51752381564299E-33
15234,people,places,0,1.51752381564299E-33
15234,people,places,0,1.51752381564299E-33
15235,places,places,1,1.42129541758321E-33
15235,places,places,1,1.42129541758321E-33
15236,places,places,1,5.42555647932872E-46
15236,exchanges,places,0,5.42555647932872E-46
15237,places,places,1,1.2778517867632E-64
15237,topics,places,0,1.2778517867632E-64
15238,topics,places,0,4.18860461897958E-128
15238,places,places,1,4.18860461897958E-128
15238,topics,places,0,4.18860461897958E-128
15239,places,places,1,6.56066079166935E-202
15239,topics,places,0,6.56066079166935E-202
15240,places,places,1,6.15755553334706E-80
15240,topics,places,0,6.15755553334706E-80
15241,places,places,1,2.10505385825226E-88
15244,topics,places,0,5.81530462290573E-35
15244,places,places,1,5.81530462290573E-35
15244,places,places,1,5.81530462290573E-35
15244,people,places,0,5.81530462290573E-35
15244,places,places,1,5.81530462290573E-35
15245,places,places,1,1.79076521370457E-73
15246,places,places,1,3.75614227034598E-173
15246,topics,places,0,3.75614227034598E-173
15249,places,places,1,2.25660272910804E-17
15250,places,places,1,7.43117494538988E-28
15250,topics,places,0,7.43117494538988E-28
15251,places,places,1,4.58890176955921E-25
15253,places,places,1,1.4314126230117E-117
